CustomerID,InsuredAge,InsuredGender,InsuredEducationLevel,InsuredOccupation,CapitalGains,CapitalLoss
Cust6449,39,MALE,PhD,prof-specialty,57100,0
Cust6450,32,MALE,College,tech-support,57100,-58700
Cust6451,34,MALE,MD,tech-support,0,0
Cust6452,32,MALE,High School,prof-specialty,0,-49200
Cust6453,49,FEMALE,Masters,machine-op-inspct,49500,-81100
Cust6455,29,FEMALE,Masters,handlers-cleaners,0,0
Cust6456,32,FEMALE,JD,tech-support,64800,-44200
Cust6457,33,MALE,College,exec-managerial,84900,0
Cust6459,55,FEMALE,Masters,transport-moving,0,-44000
Cust6460,48,FEMALE,Associate,adm-clerical,0,-49600
Cust6461,33,FEMALE,JD,sales,0,0
Cust6462,46,MALE,Masters,exec-managerial,69500,-40700
Cust6463,42,FEMALE,High School,machine-op-inspct,0,-64500
Cust6466,28,MALE,Masters,protective-serv,47500,-72100
Cust6468,26,MALE,College,priv-house-serv,47400,0
Cust6469,34,MALE,MD,machine-op-inspct,51700,0
Cust6470,26,FEMALE,High School,machine-op-inspct,0,-33300
Cust6471,33,FEMALE,College,armed-forces,0,0
Cust6472,37,FEMALE,Masters,prof-specialty,20200,0
Cust6474,37,FEMALE,Associate,protective-serv,44000,0
Cust6476,45,MALE,Masters,craft-repair,0,0
Cust6477,60,MALE,MD,craft-repair,0,-52100
Cust6478,58,FEMALE,MD,craft-repair,0,-57900
Cust6481,42,FEMALE,Associate,prof-specialty,0,-64500
Cust6484,46,FEMALE,MD,armed-forces,0,0
Cust6486,27,MALE,JD,farming-fishing,0,-22200
Cust6488,45,FEMALE,JD,tech-support,38500,0
Cust6489,34,MALE,MD,priv-house-serv,0,0
Cust6490,43,MALE,MD,tech-support,0,0
Cust6491,37,FEMALE,Masters,handlers-cleaners,73700,0
Cust6493,33,MALE,Masters,priv-house-serv,0,0
Cust6494,33,MALE,MD,priv-house-serv,0,0
Cust6496,50,MALE,PhD,farming-fishing,66200,-49700
Cust6497,31,MALE,College,exec-managerial,0,0
Cust6499,34,MALE,High School,exec-managerial,26500,0
Cust6500,37,FEMALE,High School,armed-forces,44000,0
Cust6501,29,MALE,JD,transport-moving,0,0
Cust6502,36,FEMALE,Associate,protective-serv,44000,0
Cust6503,37,MALE,Masters,exec-managerial,0,-52500
Cust6504,42,MALE,Masters,machine-op-inspct,44900,-33100
Cust6505,41,FEMALE,High School,sales,0,0
Cust6507,34,MALE,High School,protective-serv,0,0
Cust6510,34,FEMALE,Masters,transport-moving,0,-73900
Cust6511,37,MALE,Masters,transport-moving,0,0
Cust6512,34,MALE,Masters,priv-house-serv,0,0
Cust6513,42,MALE,High School,sales,0,-40700
Cust6517,34,FEMALE,Associate,adm-clerical,51300,0
Cust6519,32,FEMALE,PhD,prof-specialty,51900,0
Cust6521,47,MALE,High School,other-service,72700,-30700
Cust6522,45,FEMALE,MD,machine-op-inspct,38500,-30700
Cust6523,32,FEMALE,College,sales,0,-87300
Cust6524,31,MALE,MD,other-service,0,-87300
Cust6525,34,FEMALE,High School,craft-repair,37600,-37600
Cust6526,41,MALE,MD,craft-repair,0,-36400
Cust6528,30,FEMALE,MD,protective-serv,53800,-56200
Cust6529,43,MALE,College,farming-fishing,25800,0
Cust6530,41,FEMALE,JD,other-service,25800,-87300
Cust6531,47,MALE,PhD,tech-support,63900,-51500
Cust6532,37,FEMALE,College,exec-managerial,84900,0
Cust6533,40,FEMALE,JD,transport-moving,0,-78600
Cust6535,38,MALE,High School,exec-managerial,0,-51800
Cust6536,41,FEMALE,Associate,adm-clerical,0,-49600
Cust6537,39,MALE,PhD,exec-managerial,28900,-42300
Cust6539,39,MALE,College,handlers-cleaners,0,-58400
Cust6541,43,MALE,Associate,protective-serv,61500,0
Cust6542,38,FEMALE,Associate,tech-support,0,0
Cust6543,35,MALE,College,other-service,0,0
Cust6544,51,FEMALE,Associate,sales,0,-38700
Cust6545,33,FEMALE,High School,other-service,43400,-91200
Cust6546,44,FEMALE,Masters,sales,0,-38700
Cust6547,46,MALE,MD,machine-op-inspct,34400,0
Cust6548,44,MALE,College,other-service,47200,0
Cust6549,32,FEMALE,JD,exec-managerial,0,-56200
Cust6550,39,FEMALE,College,farming-fishing,17300,-60400
Cust6551,33,MALE,Associate,craft-repair,0,-32900
Cust6552,32,FEMALE,JD,sales,59300,0
Cust6553,43,FEMALE,PhD,craft-repair,0,-73600
Cust6554,56,FEMALE,MD,exec-managerial,0,-31000
Cust6555,37,MALE,MD,craft-repair,60400,-67800
Cust6556,40,MALE,MD,armed-forces,0,0
Cust6557,40,FEMALE,High School,armed-forces,0,-62400
Cust6558,35,FEMALE,PhD,exec-managerial,0,0
Cust6559,52,FEMALE,College,farming-fishing,41300,-55500
Cust6561,56,MALE,High School,protective-serv,72700,-68200
Cust6562,56,MALE,Masters,priv-house-serv,0,-81100
Cust6564,45,MALE,JD,exec-managerial,31000,-30200
Cust6565,34,MALE,PhD,craft-repair,27500,0
Cust6566,30,MALE,High School,craft-repair,53300,-38200
Cust6567,28,FEMALE,Associate,tech-support,0,0
Cust6569,34,MALE,High School,transport-moving,0,-58900
Cust6570,42,FEMALE,College,priv-house-serv,0,0
Cust6571,27,MALE,PhD,priv-house-serv,47400,0
Cust6572,26,MALE,JD,transport-moving,0,-49000
Cust6573,42,MALE,PhD,handlers-cleaners,0,-44800
Cust6574,38,FEMALE,High School,farming-fishing,0,0
Cust6575,31,FEMALE,PhD,transport-moving,0,-91200
Cust6576,42,FEMALE,Associate,prof-specialty,56200,-50000
Cust6577,41,FEMALE,MD,armed-forces,55600,-50300
Cust6578,36,FEMALE,PhD,handlers-cleaners,0,0
Cust6579,43,MALE,Masters,exec-managerial,41200,-44200
Cust6580,24,FEMALE,College,exec-managerial,0,0
Cust6581,36,FEMALE,Associate,tech-support,0,-53100
Cust6582,50,FEMALE,Associate,tech-support,60300,0
Cust6583,29,MALE,Masters,protective-serv,0,-68800
Cust6584,51,FEMALE,PhD,prof-specialty,0,-56400
Cust6585,43,MALE,High School,machine-op-inspct,0,0
Cust6588,48,MALE,MD,transport-moving,55700,0
Cust6589,44,MALE,Masters,exec-managerial,41200,-44200
Cust6590,43,MALE,Associate,other-service,0,-53700
Cust6591,38,FEMALE,Masters,other-service,0,0
Cust6592,43,MALE,College,farming-fishing,0,-58600
Cust6593,31,MALE,Masters,sales,26500,0
Cust6594,32,FEMALE,College,exec-managerial,0,-56200
Cust6595,34,FEMALE,College,exec-managerial,0,-56200
Cust6597,51,MALE,Masters,tech-support,0,-57100
Cust6598,33,MALE,PhD,adm-clerical,59300,-31400
Cust6599,31,FEMALE,JD,craft-repair,0,0
Cust6600,34,MALE,High School,exec-managerial,0,-44600
Cust6601,34,FEMALE,Masters,other-service,52000,-41400
Cust6602,49,FEMALE,Associate,sales,0,0
Cust6603,32,FEMALE,Masters,prof-specialty,0,-59300
Cust6604,30,FEMALE,Associate,handlers-cleaners,0,-46400
Cust6606,29,MALE,JD,tech-support,0,-30300
Cust6607,33,MALE,Associate,tech-support,0,-51300
Cust6608,37,FEMALE,High School,prof-specialty,56200,-67900
Cust6609,37,MALE,MD,armed-forces,0,0
Cust6610,32,FEMALE,College,sales,0,-39300
Cust6612,28,FEMALE,College,exec-managerial,0,0
Cust6613,42,FEMALE,PhD,craft-repair,0,0
Cust6614,46,FEMALE,Associate,prof-specialty,0,0
Cust6615,51,MALE,JD,farming-fishing,0,-79600
Cust6616,51,FEMALE,Associate,protective-serv,0,0
Cust6617,31,MALE,College,other-service,0,-54100
Cust6618,38,MALE,High School,sales,40600,0
Cust6619,47,FEMALE,Masters,adm-clerical,0,0
Cust6621,39,FEMALE,Masters,other-service,52000,-41400
Cust6623,34,MALE,MD,farming-fishing,0,0
Cust6624,56,MALE,PhD,transport-moving,66200,-70200
Cust6626,51,MALE,MD,machine-op-inspct,0,0
Cust6629,32,MALE,JD,machine-op-inspct,0,0
Cust6631,41,MALE,MD,craft-repair,27500,0
Cust6634,34,FEMALE,Associate,craft-repair,37600,-42900
Cust6635,56,MALE,PhD,tech-support,66200,-27600
Cust6636,28,FEMALE,High School,handlers-cleaners,0,0
Cust6637,34,FEMALE,Masters,handlers-cleaners,0,-57100
Cust6638,35,MALE,High School,exec-managerial,31900,-51800
Cust6640,30,FEMALE,Masters,other-service,0,0
Cust6641,39,FEMALE,PhD,tech-support,0,0
Cust6642,40,FEMALE,Masters,sales,0,0
Cust6643,27,MALE,High School,craft-repair,34700,-81000
Cust6644,35,FEMALE,Associate,protective-serv,51600,-24700
Cust6645,26,MALE,College,armed-forces,0,0
Cust6646,44,MALE,MD,armed-forces,0,0
Cust6647,40,MALE,PhD,protective-serv,79600,0
Cust6649,40,FEMALE,JD,sales,0,-61000
Cust6650,32,MALE,College,armed-forces,25800,0
Cust6651,29,FEMALE,Masters,tech-support,0,0
Cust6652,49,FEMALE,JD,craft-repair,62500,0
Cust6654,31,MALE,PhD,adm-clerical,13100,-13200
Cust6655,60,MALE,MD,transport-moving,0,0
Cust6656,27,MALE,PhD,machine-op-inspct,47400,0
Cust6657,42,FEMALE,Associate,sales,60700,-54300
Cust6658,43,FEMALE,High School,adm-clerical,0,-55300
Cust6659,32,FEMALE,High School,adm-clerical,0,0
Cust6660,25,MALE,JD,craft-repair,0,-60700
Cust6661,31,FEMALE,Masters,adm-clerical,59000,0
Cust6662,28,MALE,College,farming-fishing,0,-54100
Cust6663,33,MALE,High School,exec-managerial,36100,-51800
Cust6664,28,MALE,JD,armed-forces,0,0
Cust6665,31,MALE,High School,transport-moving,40700,0
Cust6666,30,FEMALE,College,craft-repair,0,-36900
Cust6669,34,FEMALE,PhD,exec-managerial,0,0
Cust6670,39,FEMALE,Associate,adm-clerical,0,-38400
Cust6673,34,FEMALE,PhD,sales,0,0
Cust6674,48,MALE,JD,farming-fishing,44000,0
Cust6675,29,MALE,PhD,other-service,38000,0
Cust6676,51,FEMALE,High School,armed-forces,0,0
Cust6677,48,FEMALE,PhD,other-service,0,-50300
Cust6678,47,FEMALE,PhD,craft-repair,53500,-73600
Cust6679,39,MALE,JD,exec-managerial,0,-68900
Cust6680,47,MALE,MD,adm-clerical,53300,-67800
Cust6681,35,MALE,MD,farming-fishing,0,-30300
Cust6682,52,MALE,Masters,armed-forces,0,-32900
Cust6684,31,MALE,JD,protective-serv,0,-71400
Cust6685,32,MALE,College,transport-moving,0,0
Cust6686,47,FEMALE,Associate,armed-forces,61100,-30700
Cust6687,57,FEMALE,Masters,other-service,0,0
Cust6688,30,FEMALE,JD,machine-op-inspct,0,0
Cust6691,36,FEMALE,High School,tech-support,33500,-58900
Cust6692,32,FEMALE,College,farming-fishing,0,-71900
Cust6694,36,MALE,MD,prof-specialty,0,0
Cust6695,46,MALE,Masters,sales,0,0
Cust6696,47,MALE,Masters,handlers-cleaners,0,-68900
Cust6697,40,MALE,Masters,prof-specialty,0,0
Cust6699,41,MALE,MD,protective-serv,38600,-42800
Cust6701,51,MALE,JD,farming-fishing,0,-58600
Cust6702,26,MALE,JD,tech-support,0,0
Cust6703,37,MALE,High School,transport-moving,71400,0
Cust6704,36,FEMALE,PhD,handlers-cleaners,0,0
Cust6705,39,FEMALE,JD,exec-managerial,0,0
Cust6706,45,FEMALE,Associate,prof-specialty,0,0
Cust6707,40,FEMALE,Associate,protective-serv,61500,0
Cust6708,39,FEMALE,JD,exec-managerial,0,0
Cust6709,28,MALE,High School,machine-op-inspct,88800,-61400
Cust6710,31,MALE,JD,sales,59300,-38200
Cust6711,33,FEMALE,JD,transport-moving,75800,0
Cust6712,55,MALE,MD,machine-op-inspct,0,0
Cust6713,45,MALE,High School,machine-op-inspct,0,0
Cust6714,39,FEMALE,JD,protective-serv,44200,0
Cust6716,32,FEMALE,MD,craft-repair,0,-36900
Cust6717,34,FEMALE,High School,craft-repair,30700,-42900
Cust6718,41,MALE,PhD,priv-house-serv,0,0
Cust6719,38,FEMALE,Masters,prof-specialty,0,0
Cust6721,33,FEMALE,High School,transport-moving,0,-28300
Cust6723,39,MALE,High School,transport-moving,0,-33300
Cust6725,42,MALE,Masters,sales,0,-38700
Cust6726,43,MALE,PhD,handlers-cleaners,0,-44800
Cust6729,36,FEMALE,Masters,transport-moving,0,0
Cust6730,34,FEMALE,PhD,tech-support,0,0
Cust6731,32,FEMALE,JD,tech-support,0,0
Cust6732,54,MALE,High School,sales,62200,0
Cust6733,36,FEMALE,Masters,sales,0,-47500
Cust6734,51,FEMALE,JD,tech-support,0,-63700
Cust6736,37,FEMALE,JD,priv-house-serv,43700,-66300
Cust6737,39,FEMALE,College,handlers-cleaners,0,-70400
Cust6740,23,MALE,High School,transport-moving,0,0
Cust6743,24,FEMALE,JD,farming-fishing,0,0
Cust6744,29,FEMALE,PhD,protective-serv,0,0
Cust6745,28,FEMALE,College,tech-support,17300,-67900
Cust6747,39,MALE,PhD,exec-managerial,0,-43600
Cust6748,50,FEMALE,MD,other-service,0,0
Cust6749,39,MALE,Masters,exec-managerial,0,-44400
Cust6752,30,FEMALE,JD,handlers-cleaners,0,-35500
Cust6753,45,FEMALE,MD,machine-op-inspct,0,-61600
Cust6754,48,MALE,Associate,craft-repair,34700,-46900
Cust6756,45,FEMALE,Associate,prof-specialty,0,0
Cust6757,56,MALE,MD,priv-house-serv,0,-31000
Cust6758,44,FEMALE,Masters,machine-op-inspct,0,-63700
Cust6759,30,MALE,Associate,other-service,0,0
Cust6760,48,FEMALE,Masters,machine-op-inspct,0,-44200
Cust6762,36,FEMALE,MD,other-service,0,-53700
Cust6763,26,MALE,MD,protective-serv,0,0
Cust6764,27,MALE,High School,protective-serv,49700,0
Cust6766,37,FEMALE,PhD,armed-forces,0,0
Cust6768,49,FEMALE,High School,craft-repair,0,-81000
Cust6770,31,MALE,MD,farming-fishing,75800,0
Cust6772,36,FEMALE,College,priv-house-serv,0,-61600
Cust6773,26,FEMALE,JD,farming-fishing,0,-53800
Cust6774,50,MALE,Associate,machine-op-inspct,38500,0
Cust6775,37,MALE,MD,adm-clerical,0,-13200
Cust6779,31,FEMALE,PhD,exec-managerial,0,0
Cust6780,34,MALE,Masters,sales,26500,0
Cust6782,39,MALE,High School,exec-managerial,44900,0
Cust6783,34,FEMALE,PhD,sales,0,0
Cust6784,28,MALE,JD,exec-managerial,0,0
Cust6785,38,FEMALE,Masters,transport-moving,0,0
Cust6786,44,MALE,Masters,prof-specialty,0,0
Cust6787,28,MALE,JD,farming-fishing,0,0
Cust6788,45,FEMALE,PhD,adm-clerical,11000,0
Cust6789,40,FEMALE,JD,priv-house-serv,43700,-43900
Cust6791,49,MALE,MD,other-service,61100,-30700
Cust6793,42,FEMALE,High School,craft-repair,0,-36400
Cust6794,44,FEMALE,Masters,priv-house-serv,0,0
Cust6795,42,MALE,College,other-service,25800,0
Cust6797,40,MALE,Associate,transport-moving,51300,-78600
Cust6798,37,FEMALE,Masters,adm-clerical,0,-49600
Cust6799,32,MALE,Masters,exec-managerial,28900,0
Cust6800,43,MALE,College,handlers-cleaners,0,-58400
Cust6802,57,FEMALE,JD,craft-repair,82400,0
Cust6806,46,MALE,Masters,handlers-cleaners,0,-32900
Cust6808,40,MALE,MD,craft-repair,53300,-67800
Cust6809,43,MALE,High School,craft-repair,60400,0
Cust6810,38,MALE,MD,machine-op-inspct,0,0
Cust6811,41,MALE,MD,armed-forces,0,0
Cust6812,38,FEMALE,PhD,tech-support,48900,-53100
Cust6813,39,FEMALE,High School,tech-support,0,-53100
Cust6814,31,FEMALE,PhD,exec-managerial,0,0
Cust6815,39,FEMALE,PhD,exec-managerial,0,0
Cust6820,56,MALE,College,protective-serv,51500,-52100
Cust6821,56,MALE,High School,protective-serv,72700,-52100
Cust6826,37,MALE,Masters,handlers-cleaners,31000,-32900
Cust6831,31,MALE,PhD,adm-clerical,53300,-49200
Cust6832,37,FEMALE,Associate,tech-support,0,0
Cust6836,34,MALE,Associate,transport-moving,33500,-58900
Cust6837,34,FEMALE,High School,sales,0,-58900
Cust6838,40,MALE,PhD,priv-house-serv,0,0
Cust6839,45,MALE,PhD,other-service,0,0
Cust6840,27,MALE,College,priv-house-serv,36900,0
Cust6841,31,FEMALE,College,machine-op-inspct,47400,0
Cust6844,42,MALE,PhD,handlers-cleaners,62400,0
Cust6845,43,MALE,PhD,sales,0,0
Cust6846,35,FEMALE,MD,farming-fishing,0,0
Cust6847,36,FEMALE,MD,exec-managerial,35700,0
Cust6848,32,FEMALE,High School,tech-support,43400,0
Cust6849,33,FEMALE,High School,tech-support,43400,-91200
Cust6850,41,FEMALE,Associate,prof-specialty,60700,-54300
Cust6852,41,FEMALE,PhD,armed-forces,55600,-50300
Cust6853,41,FEMALE,MD,prof-specialty,55600,-50300
Cust6854,35,MALE,PhD,handlers-cleaners,0,0
Cust6855,37,FEMALE,PhD,machine-op-inspct,0,0
Cust6856,45,MALE,High School,exec-managerial,0,-44200
Cust6859,24,FEMALE,College,exec-managerial,0,0
Cust6860,28,FEMALE,High School,tech-support,0,-62400
Cust6861,37,FEMALE,Associate,tech-support,0,-62400
Cust6862,47,FEMALE,Associate,protective-serv,61500,-24700
Cust6863,48,FEMALE,Associate,protective-serv,61500,-24700
Cust6865,27,MALE,Masters,protective-serv,0,-68800
Cust6867,57,FEMALE,Associate,prof-specialty,0,-56400
Cust6868,46,MALE,High School,machine-op-inspct,28800,-74200
Cust6869,44,FEMALE,High School,machine-op-inspct,28800,0
Cust6871,35,FEMALE,Masters,sales,0,-47500
Cust6872,46,MALE,Associate,other-service,52600,-38800
Cust6875,50,MALE,MD,transport-moving,55700,-56800
Cust6876,45,MALE,High School,prof-specialty,0,-36200
Cust6877,41,MALE,Masters,exec-managerial,0,-44200
Cust6878,43,FEMALE,MD,other-service,0,0
Cust6879,42,MALE,Associate,other-service,0,-53700
Cust6880,38,FEMALE,Masters,transport-moving,0,0
Cust6881,38,FEMALE,Masters,transport-moving,0,0
Cust6882,43,MALE,College,farming-fishing,0,-58600
Cust6883,43,MALE,College,farming-fishing,40700,-47300
Cust6884,35,FEMALE,High School,sales,42400,0
Cust6885,28,MALE,High School,armed-forces,26500,0
Cust6886,31,MALE,MD,exec-managerial,0,0
Cust6887,33,FEMALE,MD,exec-managerial,0,-56200
Cust6889,31,MALE,College,exec-managerial,84900,0
Cust6890,56,FEMALE,Masters,priv-house-serv,0,-57900
Cust6891,50,FEMALE,Masters,exec-managerial,0,0
Cust6892,42,FEMALE,Masters,sales,0,-57100
Cust6893,45,MALE,Masters,sales,0,-57100
Cust6894,31,MALE,PhD,adm-clerical,13100,-31400
Cust6895,30,MALE,JD,sales,13100,-38200
Cust6898,35,MALE,High School,exec-managerial,31900,-51800
Cust6899,34,MALE,High School,exec-managerial,0,-51800
Cust6900,43,FEMALE,JD,other-service,52000,-44500
Cust6901,44,FEMALE,JD,other-service,52000,-41400
Cust6902,48,FEMALE,Masters,priv-house-serv,0,0
Cust6903,49,MALE,Masters,sales,0,0
Cust6904,39,FEMALE,Masters,prof-specialty,47700,-59300
Cust6905,36,FEMALE,PhD,prof-specialty,47700,-64500
Cust6906,40,FEMALE,Associate,handlers-cleaners,0,-46400
Cust6908,29,MALE,High School,machine-op-inspct,0,-61400
Cust6909,29,MALE,High School,exec-managerial,0,-61400
Cust6910,26,MALE,JD,tech-support,0,0
Cust6911,30,MALE,JD,tech-support,0,0
Cust6912,33,FEMALE,Associate,tech-support,0,-51300
Cust6913,34,MALE,JD,prof-specialty,0,-51300
Cust6914,39,FEMALE,Associate,tech-support,51000,-50000
Cust6915,27,FEMALE,Associate,prof-specialty,56200,-67900
Cust6917,37,MALE,MD,armed-forces,0,0
Cust6918,33,FEMALE,College,farming-fishing,0,-39300
Cust6919,33,FEMALE,College,sales,0,-39300
Cust6922,32,FEMALE,JD,exec-managerial,0,-56100
Cust6923,30,FEMALE,JD,exec-managerial,0,-56100
Cust6925,42,FEMALE,PhD,priv-house-serv,0,0
Cust6926,45,FEMALE,Associate,prof-specialty,24800,0
Cust6927,43,FEMALE,MD,armed-forces,0,0
Cust6928,49,MALE,JD,farming-fishing,48000,-79600
Cust6930,48,FEMALE,Associate,prof-specialty,0,-71400
Cust6931,50,MALE,Associate,protective-serv,0,0
Cust6932,31,MALE,JD,farming-fishing,0,-32500
Cust6933,30,MALE,JD,farming-fishing,0,-32500
Cust6934,32,MALE,MD,sales,62200,0
Cust6935,27,MALE,MD,sales,62200,0
Cust6936,46,FEMALE,College,priv-house-serv,0,0
Cust6937,45,FEMALE,College,priv-house-serv,0,0
Cust6938,49,FEMALE,Associate,tech-support,61500,-24700
Cust6939,50,FEMALE,Associate,protective-serv,60300,-24700
Cust6941,34,FEMALE,Masters,other-service,0,-44500
Cust6943,35,FEMALE,Associate,transport-moving,47500,0
Cust6944,36,MALE,MD,sales,0,0
Cust6945,33,MALE,MD,farming-fishing,0,0
Cust6946,59,MALE,PhD,farming-fishing,41500,-49700
Cust6947,60,MALE,MD,transport-moving,41500,-70200
Cust6948,37,FEMALE,JD,tech-support,0,0
Cust6951,47,FEMALE,Associate,machine-op-inspct,0,0
Cust6953,36,FEMALE,PhD,exec-managerial,0,0
Cust6954,34,MALE,PhD,craft-repair,27500,0
Cust6955,32,MALE,PhD,other-service,0,0
Cust6956,36,MALE,JD,transport-moving,0,0
Cust6957,40,MALE,College,transport-moving,0,-33600
Cust6960,44,MALE,JD,craft-repair,91900,0
Cust6961,43,MALE,MD,craft-repair,91900,0
Cust6962,38,MALE,PhD,prof-specialty,55600,0
Cust6963,38,MALE,PhD,handlers-cleaners,0,0
Cust6964,40,FEMALE,Masters,sales,0,0
Cust6965,35,FEMALE,JD,sales,0,-38700
Cust6966,34,FEMALE,Associate,craft-repair,37600,-42900
Cust6967,35,FEMALE,Associate,craft-repair,37600,-42900
Cust6970,30,FEMALE,JD,handlers-cleaners,0,0
Cust6972,31,FEMALE,Masters,tech-support,0,-57100
Cust6973,40,FEMALE,Masters,handlers-cleaners,0,-15700
Cust6974,36,MALE,High School,exec-managerial,0,-51800
Cust6975,33,MALE,High School,exec-managerial,0,-44600
Cust6977,36,FEMALE,JD,craft-repair,62500,0
Cust6978,32,FEMALE,PhD,farming-fishing,0,0
Cust6980,39,FEMALE,Associate,tech-support,0,0
Cust6981,38,FEMALE,PhD,protective-serv,0,0
Cust6982,36,FEMALE,Masters,sales,81300,0
Cust6983,40,FEMALE,PhD,sales,81300,0
Cust6985,35,MALE,High School,craft-repair,0,-22200
Cust6986,43,MALE,Associate,tech-support,51600,-24700
Cust6987,46,MALE,Associate,tech-support,60300,-24700
Cust6988,26,MALE,College,armed-forces,0,0
Cust6989,26,MALE,College,armed-forces,0,0
Cust6990,53,MALE,MD,armed-forces,0,0
Cust6992,48,MALE,PhD,machine-op-inspct,79600,0
Cust6993,36,MALE,PhD,protective-serv,79600,0
Cust6994,33,FEMALE,PhD,transport-moving,53500,-73600
Cust6995,46,MALE,PhD,transport-moving,53500,0
Cust6996,35,FEMALE,JD,sales,0,-61000
Cust6997,35,FEMALE,JD,sales,0,0
Cust6998,42,MALE,College,armed-forces,0,0
Cust6999,31,MALE,College,armed-forces,0,0
Cust7000,31,FEMALE,Associate,tech-support,0,0
Cust7001,30,FEMALE,Masters,tech-support,0,0
Cust7002,47,FEMALE,MD,craft-repair,62500,-22300
Cust7003,48,FEMALE,MD,craft-repair,68600,-22300
Cust7004,42,FEMALE,Associate,priv-house-serv,47200,0
Cust7005,39,FEMALE,Associate,priv-house-serv,47200,0
Cust7006,31,MALE,PhD,adm-clerical,13100,-13200
Cust7009,54,FEMALE,Associate,transport-moving,0,0
Cust7010,31,MALE,PhD,machine-op-inspct,36900,0
Cust7011,29,MALE,PhD,priv-house-serv,36900,0
Cust7012,42,FEMALE,Associate,prof-specialty,60700,-50000
Cust7013,42,FEMALE,Associate,prof-specialty,56200,-50000
Cust7014,40,FEMALE,High School,adm-clerical,0,-36400
Cust7015,40,FEMALE,High School,craft-repair,0,-36400
Cust7016,35,FEMALE,Masters,craft-repair,30700,-42900
Cust7017,34,FEMALE,Masters,craft-repair,0,0
Cust7019,30,FEMALE,JD,craft-repair,0,0
Cust7020,31,FEMALE,JD,armed-forces,30700,0
Cust7021,31,FEMALE,Masters,adm-clerical,59000,0
Cust7025,33,MALE,High School,exec-managerial,0,-42300
Cust7026,46,FEMALE,JD,handlers-cleaners,0,0
Cust7027,28,FEMALE,JD,armed-forces,0,0
Cust7029,27,MALE,High School,farming-fishing,57500,-41600
Cust7030,33,FEMALE,College,craft-repair,69200,-36900
Cust7031,32,FEMALE,College,craft-repair,0,-36900
Cust7032,58,FEMALE,High School,armed-forces,48800,0
Cust7033,57,FEMALE,College,tech-support,48800,0
Cust7035,31,MALE,High School,exec-managerial,52800,0
Cust7036,34,FEMALE,PhD,exec-managerial,0,0
Cust7038,38,MALE,Associate,exec-managerial,0,-38400
Cust7039,40,MALE,Associate,exec-managerial,0,-49600
Cust7041,50,FEMALE,Masters,sales,0,0
Cust7042,49,FEMALE,PhD,priv-house-serv,0,0
Cust7043,53,FEMALE,Masters,priv-house-serv,0,0
Cust7046,46,FEMALE,High School,farming-fishing,0,-71000
Cust7047,23,MALE,High School,farming-fishing,44000,0
Cust7049,30,MALE,Masters,other-service,38000,-41200
Cust7050,50,FEMALE,High School,tech-support,48800,0
Cust7051,58,FEMALE,College,tech-support,48800,0
Cust7053,34,FEMALE,PhD,tech-support,38600,0
Cust7054,56,FEMALE,PhD,craft-repair,53500,0
Cust7056,30,MALE,JD,priv-house-serv,0,0
Cust7057,39,FEMALE,JD,exec-managerial,0,0
Cust7058,44,MALE,High School,adm-clerical,53300,-67800
Cust7059,42,MALE,High School,craft-repair,60400,-67800
Cust7060,55,MALE,JD,farming-fishing,0,-30300
Cust7061,41,MALE,MD,farming-fishing,0,-30300
Cust7062,52,MALE,Masters,armed-forces,0,-32900
Cust7063,52,MALE,Masters,armed-forces,0,0
Cust7064,44,MALE,MD,sales,0,0
Cust7065,39,MALE,MD,priv-house-serv,43700,0
Cust7067,37,MALE,Masters,handlers-cleaners,0,-35500
Cust7068,33,FEMALE,College,transport-moving,0,0
Cust7069,33,FEMALE,College,transport-moving,0,0
Cust7070,46,FEMALE,Associate,other-service,61100,-30700
Cust7071,46,FEMALE,Associate,other-service,61100,-30700
Cust7072,46,FEMALE,Masters,exec-managerial,0,-46900
Cust7073,49,MALE,MD,other-service,0,0
Cust7074,42,FEMALE,Associate,farming-fishing,0,-53800
Cust7075,34,FEMALE,Associate,farming-fishing,0,0
Cust7076,30,MALE,College,transport-moving,0,0
Cust7077,36,MALE,JD,transport-moving,0,0
Cust7080,38,FEMALE,High School,sales,0,-58900
Cust7081,34,FEMALE,High School,sales,0,-53100
Cust7082,26,MALE,College,farming-fishing,0,-58600
Cust7083,27,MALE,College,farming-fishing,0,-58600
Cust7085,62,MALE,High School,handlers-cleaners,0,0
Cust7086,35,MALE,MD,prof-specialty,0,0
Cust7087,37,MALE,MD,priv-house-serv,0,0
Cust7088,41,MALE,Masters,sales,0,0
Cust7089,48,MALE,Masters,sales,0,0
Cust7090,49,MALE,Masters,exec-managerial,0,-32900
Cust7091,48,MALE,JD,handlers-cleaners,0,-32900
Cust7092,38,MALE,Masters,transport-moving,0,0
Cust7093,36,MALE,Masters,transport-moving,0,0
Cust7095,32,FEMALE,College,exec-managerial,0,-56100
Cust7097,42,MALE,PhD,protective-serv,62400,-42800
Cust7098,43,MALE,Associate,craft-repair,34700,-46900
Cust7100,46,MALE,College,farming-fishing,48000,-79600
Cust7101,47,MALE,College,farming-fishing,0,-58600
Cust7102,27,MALE,JD,tech-support,0,0
Cust7103,30,MALE,JD,tech-support,0,0
Cust7104,38,MALE,Masters,exec-managerial,71400,-52500
Cust7105,37,MALE,High School,exec-managerial,71400,0
